# Метеостанция Симферополь (метеостанция),,, Россия, WMO_ID=33955,,,,,
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=33955&lang=ru,,,,,,,,,
# Пожалуйста,,, при использовании данных, любезно указывайте названный сайт.,,,,,
"# Информация предоставлена сайтом ""Расписание Погоды""",,, rp5.ru,,,,,,
# Кодировка: UTF-8,,,,,,,,,
,,,,,,,,,
time,month,hour,T,Po,U,DD,Ff,N,W
29.09.2018 21:00,9,21,14.0,738.0,80,32,0,50,0
30.09.2018 00:00,9,0,13.0,739.0,83,12,1,50,0
30.09.2018 03:00,9,3,13.0,739.0,87,8,2,0,0
30.09.2018 06:00,9,6,13.0,740.0,85,8,1,100,0
30.09.2018 09:00,9,9,13.0,741.0,90,4,2,100,0
30.09.2018 12:00,9,12,17.0,741.0,75,0,4,50,0
30.09.2018 15:00,9,15,18.0,741.0,64,4,5,50,0
30.09.2018 18:00,9,18,16.0,741.0,77,8,3,50,0
30.09.2018 21:00,9,21,14.0,741.0,89,8,3,50,0
01.10.2018 00:00,10,0,13.0,741.0,84,4,3,0,0
01.10.2018 03:00,10,3,13.0,740.0,83,8,2,0,0
01.10.2018 06:00,10,6,14.0,738.0,83,8,3,0,0
01.10.2018 09:00,10,9,18.0,737.0,59,8,3,50,0
01.10.2018 12:00,10,12,20.0,737.0,52,8,2,100,7
01.10.2018 15:00,10,15,16.0,735.0,87,8,2,100,12
01.10.2018 18:00,10,18,16.0,734.0,89,8,1,100,12
01.10.2018 21:00,10,21,15.0,735.0,96,4,1,100,45
02.10.2018 00:00,10,0,14.0,734.0,95,32,0,100,45
02.10.2018 03:00,10,3,14.0,735.0,96,16,1,100,0
02.10.2018 06:00,10,6,13.0,735.0,96,32,0,100,15
02.10.2018 09:00,10,9,15.0,736.0,96,32,0,100,0
02.10.2018 12:00,10,12,18.0,737.0,86,12,1,100,0
02.10.2018 15:00,10,15,21.0,737.0,75,24,2,100,0
02.10.2018 18:00,10,18,19.0,738.0,82,24,2,100,0
02.10.2018 21:00,10,21,17.0,738.0,95,16,1,0,0
03.10.2018 00:00,10,0,15.0,738.0,93,16,1,50,0
03.10.2018 03:00,10,3,15.0,737.0,90,16,1,100,12
03.10.2018 06:00,10,6,17.0,737.0,93,24,2,100,52
03.10.2018 09:00,10,9,17.0,738.0,93,20,3,100,0
03.10.2018 12:00,10,12,19.0,738.0,73,24,4,50,0
03.10.2018 15:00,10,15,19.0,738.0,74,24,3,50,0
03.10.2018 18:00,10,18,16.0,747.0,75,24,4,50,0
03.10.2018 21:00,10,21,14.0,739.0,84,20,1,50,0
04.10.2018 00:00,10,0,14.0,738.0,85,16,1,100,0
04.10.2018 03:00,10,3,13.0,746.0,91,16,4,100,0
04.10.2018 06:00,10,6,13.0,738.0,88,20,1,50,45
04.10.2018 09:00,10,9,12.0,740.0,65,26,3,100,0
04.10.2018 12:00,10,12,15.0,741.0,55,24,4,50,37
04.10.2018 15:00,10,15,14.0,741.0,48,24,4,100,52
04.10.2018 18:00,10,18,10.0,743.0,69,24,3,100,52
04.10.2018 21:00,10,21,10.0,744.0,73,24,1,100,0
05.10.2018 00:00,10,0,9.0,745.0,69,26,2,50,0
05.10.2018 03:00,10,3,6.0,746.0,82,26,1,0,0
05.10.2018 06:00,10,6,5.0,747.0,89,12,1,0,0
05.10.2018 09:00,10,9,8.0,748.0,73,12,2,0,0
05.10.2018 12:00,10,12,14.0,749.0,40,26,2,50,0
05.10.2018 15:00,10,15,16.0,748.0,33,20,2,50,0
05.10.2018 18:00,10,18,13.0,748.0,38,0,2,0,0
05.10.2018 21:00,10,21,8.0,749.0,66,12,2,0,0
06.10.2018 00:00,10,0,6.0,749.0,77,12,2,0,0
06.10.2018 03:00,10,3,4.0,749.0,80,12,2,0,0
06.10.2018 06:00,10,6,5.0,749.0,75,12,3,0,0
06.10.2018 09:00,10,9,10.0,749.0,44,16,1,0,0
06.10.2018 12:00,10,12,16.0,748.0,35,8,2,0,0
06.10.2018 15:00,10,15,18.0,747.0,37,12,1,0,0
06.10.2018 18:00,10,18,15.0,746.0,48,4,2,0,0
06.10.2018 21:00,10,21,10.0,745.0,68,8,1,0,0
07.10.2018 00:00,10,0,7.0,745.0,84,32,0,0,0
07.10.2018 03:00,10,3,5.0,743.0,86,16,2,0,0
07.10.2018 06:00,10,6,5.0,742.0,78,16,2,0,0
07.10.2018 09:00,10,9,9.0,742.0,69,16,1,0,0
07.10.2018 12:00,10,12,18.0,741.0,34,24,1,0,0
07.10.2018 15:00,10,15,21.0,740.0,30,0,1,0,0
07.10.2018 18:00,10,18,18.0,739.0,43,24,2,0,0
07.10.2018 21:00,10,21,11.0,739.0,71,16,1,0,0
08.10.2018 00:00,10,0,8.0,739.0,84,16,2,0,0
08.10.2018 03:00,10,3,7.0,739.0,84,16,2,0,0
08.10.2018 06:00,10,6,7.0,739.0,82,16,2,0,0
08.10.2018 09:00,10,9,11.0,739.0,62,16,1,0,0
08.10.2018 12:00,10,12,20.0,739.0,32,26,1,0,0
08.10.2018 15:00,10,15,21.0,739.0,38,4,2,0,0
08.10.2018 18:00,10,18,19.0,739.0,39,0,1,0,0
08.10.2018 21:00,10,21,13.0,740.0,69,8,1,0,0
09.10.2018 00:00,10,0,9.0,740.0,78,16,1,0,0
09.10.2018 03:00,10,3,6.0,740.0,88,16,1,0,0
09.10.2018 06:00,10,6,5.0,740.0,74,12,2,0,0
09.10.2018 09:00,10,9,10.0,741.0,56,12,2,0,0
09.10.2018 12:00,10,12,20.0,741.0,47,8,3,0,0
09.10.2018 15:00,10,15,21.0,740.0,39,0,4,0,0
09.10.2018 18:00,10,18,18.0,741.0,57,0,2,0,0
09.10.2018 21:00,10,21,14.0,741.0,75,8,1,0,0
10.10.2018 00:00,10,0,10.0,742.0,87,12,1,0,0
10.10.2018 03:00,10,3,10.0,741.0,90,12,1,0,0
10.10.2018 06:00,10,6,9.0,742.0,93,32,0,0,0
10.10.2018 09:00,10,9,15.0,742.0,92,4,2,50,0
10.10.2018 12:00,10,12,17.0,742.0,78,8,3,100,0
10.10.2018 15:00,10,15,18.0,742.0,67,4,3,50,0
10.10.2018 18:00,10,18,17.0,742.0,63,8,3,100,0
10.10.2018 21:00,10,21,15.0,742.0,71,8,2,50,0
11.10.2018 00:00,10,0,14.0,742.0,74,8,3,0,0
11.10.2018 03:00,10,3,14.0,742.0,84,8,2,50,0
11.10.2018 06:00,10,6,14.0,742.0,91,8,3,50,0
11.10.2018 09:00,10,9,15.0,742.0,81,8,3,0,0
11.10.2018 12:00,10,12,19.0,742.0,56,8,6,0,0
11.10.2018 15:00,10,15,20.0,742.0,50,4,5,0,0
11.10.2018 18:00,10,18,16.0,742.0,60,4,3,0,0
11.10.2018 21:00,10,21,13.0,743.0,70,12,1,0,0
12.10.2018 00:00,10,0,13.0,743.0,67,4,1,0,0
12.10.2018 03:00,10,3,11.0,743.0,77,8,1,0,0
12.10.2018 06:00,10,6,12.0,743.0,74,8,1,0,0
12.10.2018 09:00,10,9,17.0,744.0,55,4,2,0,0
12.10.2018 12:00,10,12,20.0,745.0,46,8,4,0,0
12.10.2018 15:00,10,15,19.0,745.0,44,8,5,0,0
12.10.2018 18:00,10,18,15.0,745.0,68,4,3,0,0
12.10.2018 21:00,10,21,13.0,745.0,70,8,4,0,0
13.10.2018 00:00,10,0,13.0,745.0,46,8,3,0,0
13.10.2018 03:00,10,3,12.0,745.0,52,8,2,0,0
13.10.2018 06:00,10,6,11.0,744.0,58,4,3,0,0
13.10.2018 09:00,10,9,14.0,745.0,46,4,3,0,0
13.10.2018 12:00,10,12,18.0,745.0,35,4,4,0,0
13.10.2018 15:00,10,15,17.0,744.0,45,4,5,0,0
13.10.2018 18:00,10,18,14.0,744.0,57,8,4,0,0
13.10.2018 21:00,10,21,11.0,745.0,68,8,3,0,0
14.10.2018 00:00,10,0,12.0,744.0,51,8,3,0,0
14.10.2018 03:00,10,3,11.0,744.0,44,8,2,0,0
14.10.2018 06:00,10,6,12.0,744.0,45,8,3,0,0
14.10.2018 09:00,10,9,14.0,744.0,42,8,4,0,0
14.10.2018 12:00,10,12,19.0,745.0,37,8,5,0,0
14.10.2018 15:00,10,15,19.0,744.0,31,4,5,0,0
14.10.2018 18:00,10,18,16.0,744.0,43,4,3,0,0
14.10.2018 21:00,10,21,15.0,744.0,41,8,2,0,0
15.10.2018 00:00,10,0,14.0,744.0,46,8,1,0,0
15.10.2018 03:00,10,3,14.0,744.0,42,8,1,0,0
15.10.2018 06:00,10,6,11.0,744.0,53,8,1,0,0
15.10.2018 09:00,10,9,17.0,743.0,34,8,3,0,0
15.10.2018 12:00,10,12,21.0,743.0,34,8,5,50,0
15.10.2018 15:00,10,15,22.0,743.0,35,4,4,0,0
15.10.2018 18:00,10,18,17.0,743.0,50,4,4,0,0
15.10.2018 21:00,10,21,14.0,743.0,58,4,1,0,0
16.10.2018 00:00,10,0,14.0,743.0,50,4,2,0,0
16.10.2018 03:00,10,3,14.0,742.0,51,4,2,0,0
16.10.2018 06:00,10,6,12.0,742.0,56,32,0,0,0
16.10.2018 09:00,10,9,16.0,742.0,58,4,3,0,0
16.10.2018 12:00,10,12,23.0,742.0,34,8,4,0,0
16.10.2018 15:00,10,15,25.0,742.0,27,8,5,0,0
16.10.2018 18:00,10,18,19.0,742.0,56,8,2,0,0
16.10.2018 21:00,10,21,15.0,742.0,74,4,2,0,0
17.10.2018 00:00,10,0,12.0,742.0,82,16,1,0,0
17.10.2018 03:00,10,3,10.0,741.0,87,16,2,0,0
17.10.2018 06:00,10,6,10.0,741.0,86,16,2,0,0
17.10.2018 09:00,10,9,14.0,741.0,70,12,1,0,0
17.10.2018 12:00,10,12,22.0,740.0,44,4,4,0,0
17.10.2018 15:00,10,15,23.0,740.0,44,4,5,0,0
17.10.2018 18:00,10,18,18.0,740.0,66,8,3,0,0
17.10.2018 21:00,10,21,16.0,740.0,71,8,1,0,0
18.10.2018 00:00,10,0,15.0,740.0,65,32,0,0,0
18.10.2018 03:00,10,3,12.0,740.0,79,16,1,0,0
18.10.2018 06:00,10,6,10.0,739.0,80,12,1,0,0
18.10.2018 09:00,10,9,13.0,739.0,67,16,1,0,0
18.10.2018 12:00,10,12,22.0,739.0,47,0,1,0,0
18.10.2018 15:00,10,15,25.0,738.0,37,20,1,0,0
18.10.2018 18:00,10,18,19.0,738.0,66,0,2,0,25
18.10.2018 21:00,10,21,15.0,738.0,93,16,1,100,24
19.10.2018 00:00,10,0,13.0,739.0,99,16,1,100,25
19.10.2018 03:00,10,3,11.0,739.0,96,4,2,100,0
19.10.2018 06:00,10,6,9.0,738.0,91,12,2,100,0
19.10.2018 09:00,10,9,10.0,738.0,88,16,1,100,0
19.10.2018 12:00,10,12,16.0,738.0,83,24,1,100,0
19.10.2018 15:00,10,15,19.0,737.0,69,0,1,50,0
19.10.2018 18:00,10,18,17.0,737.0,76,32,0,50,0
19.10.2018 21:00,10,21,15.0,738.0,91,32,0,100,25
20.10.2018 00:00,10,0,15.0,738.0,90,32,0,100,25
20.10.2018 03:00,10,3,15.0,737.0,89,12,1,100,25
20.10.2018 06:00,10,6,14.0,738.0,88,16,1,100,0
20.10.2018 09:00,10,9,14.0,738.0,84,12,1,100,0
20.10.2018 12:00,10,12,18.0,738.0,66,24,2,100,0
20.10.2018 15:00,10,15,19.0,738.0,58,24,1,50,0
20.10.2018 18:00,10,18,16.0,737.0,69,0,1,50,0
20.10.2018 21:00,10,21,14.0,737.0,89,0,1,0,0
21.10.2018 00:00,10,0,12.0,737.0,89,16,1,50,0
21.10.2018 03:00,10,3,12.0,737.0,92,32,0,0,0
21.10.2018 06:00,10,6,12.0,736.0,92,16,2,50,52
21.10.2018 09:00,10,9,13.0,737.0,94,12,1,100,0
21.10.2018 12:00,10,12,18.0,737.0,68,4,2,100,0
21.10.2018 15:00,10,15,18.0,737.0,66,4,2,100,0
21.10.2018 18:00,10,18,16.0,737.0,75,4,2,50,0
21.10.2018 21:00,10,21,13.0,738.0,88,8,1,50,0
22.10.2018 00:00,10,0,10.0,738.0,94,16,1,0,0
22.10.2018 03:00,10,3,9.0,739.0,93,16,1,0,0
22.10.2018 06:00,10,6,10.0,739.0,88,12,1,0,0
22.10.2018 09:00,10,9,11.0,739.0,86,16,1,100,0
22.10.2018 12:00,10,12,16.0,740.0,73,4,2,50,0
22.10.2018 15:00,10,15,17.0,739.0,58,8,2,100,0
22.10.2018 18:00,10,18,15.0,740.0,64,0,1,50,0
22.10.2018 21:00,10,21,11.0,740.0,85,16,1,0,0
23.10.2018 00:00,10,0,9.0,740.0,89,12,2,0,0
23.10.2018 03:00,10,3,8.0,740.0,89,12,2,0,0
23.10.2018 06:00,10,6,7.0,739.0,90,12,2,0,0
23.10.2018 09:00,10,9,9.0,739.0,79,12,2,50,0
23.10.2018 12:00,10,12,16.0,739.0,50,26,1,100,0
23.10.2018 15:00,10,15,16.0,738.0,57,26,2,100,0
23.10.2018 18:00,10,18,13.0,737.0,63,20,2,0,0
23.10.2018 21:00,10,21,9.0,736.0,80,16,1,0,0
24.10.2018 00:00,10,0,7.0,734.0,87,12,2,0,0
24.10.2018 03:00,10,3,8.0,732.0,90,16,1,0,0
24.10.2018 06:00,10,6,8.0,730.0,89,16,1,0,0
24.10.2018 09:00,10,9,12.0,727.0,76,16,3,100,0
24.10.2018 12:00,10,12,17.0,725.0,54,20,6,100,52
24.10.2018 15:00,10,15,14.0,723.0,71,24,6,100,12
24.10.2018 18:00,10,18,10.0,723.0,91,24,3,100,12
24.10.2018 21:00,10,21,10.0,730.0,97,20,5,100,52
25.10.2018 00:00,10,0,9.0,720.0,95,16,2,100,52
25.10.2018 03:00,10,3,8.0,729.0,97,0,8,100,52
25.10.2018 06:00,10,6,6.0,723.0,94,26,1,100,37
25.10.2018 09:00,10,9,6.0,726.0,89,26,2,100,0
25.10.2018 12:00,10,12,8.0,727.0,71,26,2,100,45
25.10.2018 15:00,10,15,8.0,727.0,74,24,2,100,45
25.10.2018 18:00,10,18,7.0,729.0,86,26,2,100,52
25.10.2018 21:00,10,21,6.0,731.0,86,24,1,100,0
26.10.2018 00:00,10,0,5.0,732.0,83,20,2,100,0
26.10.2018 03:00,10,3,3.0,732.0,83,16,1,0,0
26.10.2018 06:00,10,6,6.0,731.0,72,16,1,50,12
26.10.2018 09:00,10,9,7.0,732.0,88,24,2,100,52
26.10.2018 12:00,10,12,10.0,733.0,81,24,3,100,37
26.10.2018 15:00,10,15,11.0,734.0,65,26,3,100,45
26.10.2018 18:00,10,18,10.0,736.0,76,24,2,100,15
26.10.2018 21:00,10,21,7.0,738.0,86,16,1,100,0
27.10.2018 00:00,10,0,7.0,739.0,86,16,1,100,0
27.10.2018 03:00,10,3,7.0,740.0,86,12,1,0,0
27.10.2018 06:00,10,6,6.0,741.0,85,12,2,50,0
27.10.2018 09:00,10,9,10.0,741.0,66,12,1,100,0
27.10.2018 12:00,10,12,16.0,741.0,51,16,3,50,0
27.10.2018 15:00,10,15,17.0,740.0,49,16,5,50,0
27.10.2018 18:00,10,18,14.0,740.0,62,16,3,100,0
27.10.2018 21:00,10,21,13.0,741.0,53,16,2,0,0
28.10.2018 00:00,10,0,14.0,741.0,49,16,2,0,0
28.10.2018 03:00,10,3,11.0,741.0,63,0,1,50,0
28.10.2018 06:00,10,6,11.0,741.0,65,12,2,50,0
28.10.2018 09:00,10,9,14.0,742.0,56,16,2,50,0
28.10.2018 12:00,10,12,21.0,742.0,30,20,5,100,0
28.10.2018 15:00,10,15,20.0,742.0,55,20,4,0,0
28.10.2018 18:00,10,18,16.0,742.0,74,20,3,50,0
28.10.2018 21:00,10,21,15.0,743.0,76,16,1,0,0
29.10.2018 00:00,10,0,14.0,743.0,66,16,1,0,0
29.10.2018 03:00,10,3,13.0,743.0,62,16,2,0,0
29.10.2018 06:00,10,6,12.0,743.0,63,16,2,0,0
29.10.2018 09:00,10,9,13.0,743.0,54,12,2,50,0
29.10.2018 12:00,10,12,23.0,743.0,30,20,2,0,0
29.10.2018 15:00,10,15,24.0,742.0,23,20,4,0,0
29.10.2018 18:00,10,18,18.0,742.0,40,16,1,0,0
29.10.2018 21:00,10,21,14.0,743.0,48,12,2,50,0
30.10.2018 00:00,10,0,11.0,743.0,58,16,2,100,0
30.10.2018 03:00,10,3,11.0,743.0,51,12,3,0,0
30.10.2018 06:00,10,6,9.0,743.0,58,12,2,50,0
30.10.2018 09:00,10,9,14.0,743.0,40,12,2,50,0
30.10.2018 12:00,10,12,23.0,743.0,29,16,1,50,0
30.10.2018 15:00,10,15,24.0,742.0,26,12,1,50,0
30.10.2018 18:00,10,18,19.0,743.0,48,4,1,100,0
30.10.2018 21:00,10,21,14.0,743.0,62,12,1,100,0
31.10.2018 00:00,10,0,14.0,743.0,51,8,1,100,0
31.10.2018 03:00,10,3,11.0,743.0,59,16,1,50,0
31.10.2018 06:00,10,6,12.0,744.0,52,16,2,50,0
31.10.2018 09:00,10,9,15.0,744.0,37,12,2,100,0
31.10.2018 12:00,10,12,22.0,745.0,29,20,1,50,0
31.10.2018 15:00,10,15,23.0,745.0,34,0,1,0,0
31.10.2018 18:00,10,18,17.0,746.0,70,4,2,0,0
31.10.2018 21:00,10,21,14.0,746.0,58,12,1,50,0
01.11.2018 00:00,11,0,11.0,746.0,71,16,1,50,0
01.11.2018 03:00,11,3,11.0,747.0,74,8,1,100,0
01.11.2018 06:00,11,6,10.0,748.0,83,8,1,100,0
01.11.2018 09:00,11,9,11.0,747.0,72,8,1,50,0
01.11.2018 12:00,11,12,17.0,747.0,58,0,2,0,0
01.11.2018 15:00,11,15,16.0,747.0,60,8,3,0,0
01.11.2018 18:00,11,18,11.0,748.0,79,4,4,0,0
01.11.2018 21:00,11,21,9.0,748.0,85,32,0,0,25
02.11.2018 00:00,11,0,9.0,748.0,93,32,0,100,25
02.11.2018 03:00,11,3,8.0,748.0,95,8,2,100,25
02.11.2018 06:00,11,6,6.0,747.0,94,8,2,100,0
02.11.2018 09:00,11,9,9.0,747.0,83,8,2,0,0
02.11.2018 12:00,11,12,14.0,747.0,68,8,1,0,0
02.11.2018 15:00,11,15,19.0,747.0,56,8,2,0,0
02.11.2018 18:00,11,18,14.0,747.0,72,20,2,0,0
02.11.2018 21:00,11,21,9.0,747.0,89,16,1,0,0
03.11.2018 00:00,11,0,8.0,747.0,90,16,1,0,0
03.11.2018 03:00,11,3,7.0,747.0,91,16,2,0,0
03.11.2018 06:00,11,6,7.0,747.0,85,12,3,0,0
03.11.2018 09:00,11,9,10.0,747.0,70,12,3,50,0
03.11.2018 12:00,11,12,18.0,747.0,55,16,1,50,0
03.11.2018 15:00,11,15,17.0,746.0,54,4,3,100,0
03.11.2018 18:00,11,18,12.0,746.0,70,4,2,50,0
03.11.2018 21:00,11,21,7.0,746.0,85,12,1,0,0
04.11.2018 00:00,11,0,7.0,746.0,81,12,1,100,0
04.11.2018 03:00,11,3,6.0,746.0,83,12,2,0,0
04.11.2018 06:00,11,6,4.0,746.0,90,32,0,0,0
04.11.2018 09:00,11,9,6.0,746.0,82,12,1,50,0
04.11.2018 12:00,11,12,17.0,745.0,41,26,1,50,0
04.11.2018 15:00,11,15,18.0,744.0,51,26,1,50,0
04.11.2018 18:00,11,18,12.0,744.0,71,4,2,0,0
04.11.2018 21:00,11,21,9.0,744.0,78,12,2,0,0
05.11.2018 00:00,11,0,10.0,744.0,63,12,1,0,0
05.11.2018 03:00,11,3,8.0,744.0,79,12,1,0,0
05.11.2018 06:00,11,6,6.0,743.0,76,12,1,0,0
05.11.2018 09:00,11,9,10.0,743.0,59,4,2,0,0
05.11.2018 12:00,11,12,16.0,743.0,44,4,3,0,0
05.11.2018 15:00,11,15,13.0,742.0,64,4,5,50,0
05.11.2018 18:00,11,18,10.0,743.0,80,4,4,0,0
05.11.2018 21:00,11,21,10.0,743.0,83,8,4,100,0
06.11.2018 00:00,11,0,9.0,743.0,88,4,4,100,0
06.11.2018 03:00,11,3,8.0,743.0,89,8,3,100,0
06.11.2018 06:00,11,6,9.0,743.0,83,8,3,50,0
06.11.2018 09:00,11,9,9.0,744.0,80,4,3,50,0
06.11.2018 12:00,11,12,11.0,743.0,72,4,5,0,0
06.11.2018 15:00,11,15,12.0,743.0,59,4,5,0,0
06.11.2018 18:00,11,18,9.0,743.0,75,4,4,0,0
06.11.2018 21:00,11,21,7.0,743.0,80,8,3,0,0
07.11.2018 00:00,11,0,7.0,743.0,77,12,2,0,0
07.11.2018 03:00,11,3,3.0,743.0,86,12,2,0,0
07.11.2018 06:00,11,6,3.0,743.0,86,12,1,0,0
07.11.2018 09:00,11,9,7.0,743.0,73,8,4,0,0
07.11.2018 12:00,11,12,12.0,743.0,61,4,3,0,0
07.11.2018 15:00,11,15,13.0,742.0,58,4,3,0,0
07.11.2018 18:00,11,18,8.0,743.0,79,4,3,0,0
07.11.2018 21:00,11,21,7.0,743.0,86,8,2,0,0
08.11.2018 00:00,11,0,4.0,743.0,90,8,1,0,0
08.11.2018 03:00,11,3,5.0,742.0,88,12,2,100,0
08.11.2018 06:00,11,6,7.0,742.0,85,32,0,100,0
08.11.2018 09:00,11,9,9.0,742.0,79,4,2,0,0
08.11.2018 12:00,11,12,11.0,742.0,67,4,3,50,0
08.11.2018 15:00,11,15,12.0,741.0,62,4,3,0,0
08.11.2018 18:00,11,18,9.0,741.0,80,4,3,0,0
08.11.2018 21:00,11,21,6.0,742.0,91,8,1,0,0
09.11.2018 00:00,11,0,5.0,742.0,92,12,1,0,0
09.11.2018 03:00,11,3,5.0,742.0,89,12,2,0,0
09.11.2018 06:00,11,6,4.0,741.0,89,12,2,0,0
09.11.2018 09:00,11,9,5.0,742.0,84,12,2,0,0
09.11.2018 12:00,11,12,13.0,742.0,60,4,2,0,0
09.11.2018 15:00,11,15,15.0,742.0,53,0,2,0,0
09.11.2018 18:00,11,18,11.0,742.0,69,4,2,0,0
09.11.2018 21:00,11,21,7.0,742.0,80,12,2,0,0
10.11.2018 00:00,11,0,5.0,742.0,88,16,2,0,0
10.11.2018 03:00,11,3,5.0,742.0,90,16,2,0,0
10.11.2018 06:00,11,6,5.0,741.0,90,16,2,0,0
10.11.2018 09:00,11,9,6.0,742.0,89,16,2,0,0
10.11.2018 12:00,11,12,14.0,741.0,57,20,2,0,0
10.11.2018 15:00,11,15,14.0,741.0,57,24,2,0,0
10.11.2018 18:00,11,18,10.0,741.0,68,4,2,0,0
10.11.2018 21:00,11,21,7.0,741.0,79,12,2,0,0
11.11.2018 00:00,11,0,5.0,742.0,89,8,1,0,0
11.11.2018 03:00,11,3,4.0,742.0,88,12,3,0,0
11.11.2018 06:00,11,6,3.0,742.0,90,8,1,0,0
11.11.2018 09:00,11,9,4.0,743.0,90,12,1,0,0
11.11.2018 12:00,11,12,10.0,744.0,68,4,2,0,0
11.11.2018 15:00,11,15,10.0,744.0,61,0,4,50,0
11.11.2018 18:00,11,18,5.0,745.0,78,4,3,50,0
11.11.2018 21:00,11,21,5.0,745.0,81,4,3,0,0
12.11.2018 00:00,11,0,5.0,745.0,83,4,3,0,0
12.11.2018 03:00,11,3,6.0,746.0,86,8,2,100,40
12.11.2018 06:00,11,6,6.0,746.0,89,4,2,100,16
12.11.2018 09:00,11,9,5.0,747.0,89,8,3,100,0
12.11.2018 12:00,11,12,5.0,748.0,83,4,3,100,0
12.11.2018 15:00,11,15,5.0,748.0,75,4,3,100,0
12.11.2018 18:00,11,18,3.0,748.0,84,4,4,100,0
12.11.2018 21:00,11,21,2.0,749.0,82,4,3,100,0
13.11.2018 00:00,11,0,0.0,749.0,88,4,3,100,0
13.11.2018 03:00,11,3,0.0,749.0,94,4,4,100,25
13.11.2018 06:00,11,6,-1.2,749.1,96,6,3,100,4
13.11.2018 09:00,11,9,-2.0,749.0,96,4,4,100,4
13.11.2018 12:00,11,12,-1.0,749.0,93,4,3,100,15
13.11.2018 15:00,11,15,-1.0,748.0,89,4,3,100,4
13.11.2018 18:00,11,18,-2.0,748.0,92,4,3,100,15
13.11.2018 21:00,11,21,-2.0,748.0,85,4,3,100,4
14.11.2018 00:00,11,0,-2.0,747.0,91,8,1,100,4
14.11.2018 03:00,11,3,-2.0,746.0,91,4,2,100,4
14.11.2018 06:00,11,6,-2.0,745.0,94,4,3,100,49
14.11.2018 09:00,11,9,0.0,744.0,94,4,1,100,40
14.11.2018 12:00,11,12,1.0,743.0,94,4,2,100,16
14.11.2018 15:00,11,15,4.0,742.0,87,4,3,100,0
14.11.2018 18:00,11,18,3.0,742.0,93,0,2,100,0
14.11.2018 21:00,11,21,2.0,741.0,92,0,1,100,0
15.11.2018 00:00,11,0,2.0,740.0,92,8,1,100,0
15.11.2018 03:00,11,3,0.0,740.0,94,16,1,100,0
15.11.2018 06:00,11,6,2.0,739.0,91,4,2,100,25
15.11.2018 09:00,11,9,3.0,739.0,93,4,2,100,40
15.11.2018 12:00,11,12,4.0,739.0,89,4,2,100,12
15.11.2018 15:00,11,15,5.0,739.0,86,4,3,100,52
15.11.2018 18:00,11,18,3.0,740.0,90,8,3,100,7
15.11.2018 21:00,11,21,3.0,740.0,91,8,3,100,11
16.11.2018 00:00,11,0,2.0,740.0,92,8,4,100,7
16.11.2018 03:00,11,3,1.0,740.0,94,4,2,100,15
16.11.2018 06:00,11,6,2.0,740.0,94,4,3,100,15
16.11.2018 09:00,11,9,3.0,740.0,90,8,4,100,0
16.11.2018 12:00,11,12,4.0,741.0,85,4,4,100,0
16.11.2018 15:00,11,15,4.0,741.0,87,4,3,100,0
16.11.2018 18:00,11,18,3.0,742.0,90,4,3,100,0
16.11.2018 21:00,11,21,2.0,743.0,91,8,3,100,0
17.11.2018 00:00,11,0,2.0,743.0,94,8,4,100,25
17.11.2018 03:00,11,3,2.0,744.0,96,4,4,100,0
17.11.2018 06:00,11,6,2.0,745.0,94,4,4,100,25
17.11.2018 09:00,11,9,2.0,745.0,96,4,3,100,0
17.11.2018 12:00,11,12,3.0,746.0,89,8,4,100,0
17.11.2018 15:00,11,15,3.0,746.0,88,4,3,100,0
17.11.2018 18:00,11,18,2.0,746.0,96,4,2,100,0
17.11.2018 21:00,11,21,2.0,746.0,92,4,3,100,0
18.11.2018 00:00,11,0,2.0,746.0,92,4,2,100,0
18.11.2018 03:00,11,3,2.0,746.0,89,8,1,100,0
18.11.2018 06:00,11,6,4.0,745.0,88,8,1,100,0
18.11.2018 09:00,11,9,3.0,744.0,90,4,2,100,0
18.11.2018 12:00,11,12,7.0,743.0,78,0,1,100,0
18.11.2018 15:00,11,15,8.0,742.0,72,0,1,50,0
18.11.2018 18:00,11,18,6.0,742.0,83,8,1,100,0
18.11.2018 21:00,11,21,6.0,742.0,83,8,1,100,0
19.11.2018 00:00,11,0,6.0,741.0,82,8,3,100,0
19.11.2018 03:00,11,3,3.0,749.0,93,8,5,0,0
19.11.2018 06:00,11,6,6.0,739.0,74,12,3,0,0
19.11.2018 09:00,11,9,7.0,738.0,75,8,3,100,7
19.11.2018 12:00,11,12,9.0,738.0,70,12,2,100,15
19.11.2018 15:00,11,15,11.0,736.0,72,12,4,100,7
19.11.2018 18:00,11,18,12.0,736.0,78,12,3,100,52
19.11.2018 21:00,11,21,11.0,736.0,89,12,2,100,0
20.11.2018 00:00,11,0,13.0,736.0,79,16,3,100,25
20.11.2018 03:00,11,3,9.0,736.0,92,20,5,100,0
20.11.2018 06:00,11,6,8.0,737.0,87,20,5,100,0
20.11.2018 09:00,11,9,6.0,738.0,89,24,4,100,0
20.11.2018 12:00,11,12,6.0,739.0,85,20,4,100,0
20.11.2018 15:00,11,15,6.0,739.0,89,24,3,100,15
20.11.2018 18:00,11,18,4.0,740.0,90,26,2,100,40
